"id","name","code","user_type_id/id","chart_template_id/id","reconcile"
"pcg_2756","Cautionnements versés sur Téléphone, Eau, Gaz et électricité","2756","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2758","Autres cautionnements versés","2758","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_276","Autres créances immobilisées","276","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2761","Créances diverses – Actifs non courants","2761","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_27611","Billet de fonds à recevoir","27611","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2768","Intérêts courus et non échus sur actifs non courants","2768","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_279","Versements restant à effectuer sur titres immobilisés non libérés","279","account.data_account_type_fixed_assets","l10n_dz_pcg_chart_template","False"
"pcg_280","Amortissements des immobilisations incorporelles","280","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2803","Amortissements des frais de développement immobilisables","2803","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2804","Amortissements des logiciels informatiques et assimilés","2804","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28041","Amortissement : Logiciels de traitements informatiques","28041","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28042","Amortissement : Hébergement site Web","28042","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2805","Amortissements concessions et droits similaires, brevets, licences, marques","2805","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28051","Amortissement du droit à la propriété industrielle et commerciale","28051","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28058","Amortissement des autres droits similaires (concession et franchise)","28058","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2808","Amortissements des autres immobilisations incorporelles","2808","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28081","Amortissements du fonds de commerce (acquis à durée limitée)","28081","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28087","Amortissements des actifs environnementaux","28087","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281","Amortissements des immobilisations corporelles","281","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2811","Amortissements des terrains de gisement (carrières...)","2811","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2812","Amortissements des agencements et aménagements de terrains","2812","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28121","Amortissement des aménagements d'espaces verts","28121","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28122","Amortissement des autres agencements et aménagements de terrains","28122","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2813","Amortissements des constructions","2813","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28131","Amortissements des bâtiments administratifs & commerciaux","28131","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281311","Amortissement : Bâtiment Structure","281311","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281312","Amortissement : Bâtiments composant A","281312","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281313","Amortissement : Bâtiments composant B","281313","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281314","Amortissement : Bâtiments composant C","281314","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28132","Amortissement des bâtiments industriels (à décomposer)","28132","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28133","Amortissements : Bâtiments sociaux ( CMS-CANTINE-REFECTOIRE)","28133","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28134","Amortissements des immeubles de placement (au coût amorti)","28134","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28135","Amortissements des agencements et aménagements de bâtiments","28135","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28136","Amortissements des ouvrages d’infrastructure : Voies de transport","28136","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28138","Amortissements des travaux d’aménagement : Autres ouvrages","28138","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2815","Amortissements des Installations techniques, matériels  outillage","2815","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28151","Amortissement des installations complexes spécialisées","28151","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28153","Amortissement des installations à caractère spécifique","28153","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28154","Amortissement du Matériel industriel","28154","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28155","Amortissement de l'outillage industriel","28155","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28157","Amortis. des agencements et aménagements du matériel & outillage","28157","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28158","Amortissement des Autres matériels et outillage industriel","28158","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2818","Amortissements des autres immobilisations corporelles","2818","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28181","Amort. Installations générales, agencements et aménagements divers","28181","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28182","Amortissements du matériel de transport","28182","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281821","Amortissement du Matériel de transport : Véhicules Lourds","281821","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281822","Amortissement du Matériel de transport : Véhicules Utilitaires","281822","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281823","Amortissement du Matériel de transport : Véhicules Légers","281823","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281824","Amortissement du Matériel de transport en commun","281824","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281828","Amortissement : Autres matériels roulants","281828","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28183","Amortissements du matériel bureautique & d'informatique","28183","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281831","Amortissement du Matériel de bureau","281831","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281832","Amortissement du Matériel informatique","281832","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281834","Amort. du matériel de communication, projection et d’insonorisation","281834","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281835","Amortissement du matériel didactique de formation","281835","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281838","Amortissement des Autres équipements de bureau","281838","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28184","Amortissements du mobilier","28184","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281841","Amortissement du Mobilier de bureau","281841","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281848","Amortissement des Autres mobiliers d'ameublement ou d'accueil","281848","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28185","Amortissements des autres mobiliers et matériels divers","28185","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281851","Amortis.: Mobiliers et équipements ménagers des logements de fonction","281851","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281852","Amortissement : Mobilier et matériel médical de secours","281852","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281853","Amortissement : Mobilier et matériel de cantine et réfectoire","281853","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_281858","Amortissement : Autres mobiliers et matériels divers","281858","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28186","Amortissement des Actifs biologiques (évalués au coût amorti)","28186","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_28187","Amortissement des Emballages récupérables","28187","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_282","Amortissements des immobilisations mises en concession","282","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2821","Amortissement : Terrains en concession","2821","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2822","Amortissement : Agencements et aménagements de terrains","2822","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2823","Amortissement : Constructions en concession","2823","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2825","Amortissement : Installations techniques en concession","2825","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2828","Amortissement : Autres immobilisations corporelles en concession","2828","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_290","Pertes de valeur sur immobilisations incorporelles","290","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2903","Pertes de valeur sur frais de développement immobilisables","2903","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2904","Pertes de valeur sur logiciels informatiques et assimilés","2904","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2905","Pertes  de valeur sur concessions et droits similaires, brevets, licences, marques","2905","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2907","Pertes de valeur sur écart d’acquisition (Goodwill)","2907","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2908","Pertes de valeur sur autres immobilisations incorporelles","2908","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_29081","Perte de valeur sur fonds de commerce","29081","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_29082","Perte de valeur sur droit au bail","29082","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_29087","Perte de valeur sur actifs environnementaux","29087","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_291","Pertes de valeur sur immobilisations corporelles","291","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2911","Perte de valeur des terrains (autres que les terrains de gisement)","2911","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2912","Pertes de valeur sur agencements et aménagements de terrain","2912","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2913","Pertes de valeur sur constructions","2913","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2914","Pertes de valeur sur immeubles de placement (Juste valeur)","2914","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2915","Pertes de valeur sur Installations techniques, matériel et outillage industriel","2915","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2916","Pertes de valeur sur actifs biologiques (Juste valeur)","2916","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2918","Pertes de valeur sur autres immobilisations corporelles","2918","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_292","Pertes de valeur sur immobilisations mises en concession","292","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_293","Pertes de valeur sur immobilisations en cours","293","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2931","Pertes de valeurs sur immobilisations incorporelles en cours","2931","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2932","Pertes de valeurs sur immobilisations corporelles en cours","2932","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_294","Pertes de valeurs sur les Unités Génératrices de Trésorerie","294","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2941","Pertes de valeur sur U.G.T (1)","2941","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2942","Pertes de valeur sur U.G.T (2)","2942","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_296","Pertes de valeur sur participations et créances rattachées à participations","296","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2961","Pertes de valeur sur titres de filiales","2961","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2962","Pertes de valeur sur autres titres de participation","2962","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2966","Pertes de valeur sur créances rattachées à des participations – groupe","2966","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2967","Pertes de valeur sur créances rattachées à des participations – HG","2967","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2968","Pertes de valeur sur créances rattachées à des SEP ","2968","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_297","Pertes de valeur sur autres titres immobilisés","297","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2971","Pertes de valeur sur titres de placement","2971","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2972","Pertes de valeurs sur les TIAP","2972","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_298","Pertes de valeur sur autres actifs financiers immobilisés","298","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2981","Pertes de valeur sur les titres participatifs","2981","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2982","Pertes de valeur sur les prêts ordinaires","2982","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2983","Pertes de valeur sur les dépôts et cautionnements versés","2983","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_2988","Pertes de valeur sur autres actifs financiers immobilisés","2988","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_301","Marchandises (ou groupe) A","301","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_302","Marchandises (ou groupe) B","302","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_311","Matières premières","311","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3111","Matière (ou groupe) A","3111","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3112","Matière (ou groupe) B","3112","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3118","Autres matières premières","3118","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_317","Fournitures Accessoires","317","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3171","Fournitures A","3171","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3172","Fournitures B","3172","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3178","Autres fournitures accessoires","3178","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_321","Matières consommables","321","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3211","Matières (ou groupe) C","3211","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3212","Matières (ou groupe) D","3212","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3218","Autres matières consommables","3218","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_322","Fournitures consommables","322","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3221","Carburant et lubrifiant –Véhicules","3221","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3222","Petit outillage et fournitures d'ateliers","3222","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3223","Droguerie et Produits d'entretien","3223","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3224","Pièces de rechange pour équipements et matériels techniques   ","3224","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3225","Pièces de rechange et pneumatique pour matériel de transport","3225","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3226","Quincaillerie générale et fournitures de magasin","3226","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3227","Fournitures de bureau et imprimés","3227","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3228","Autres fournitures consommables","3228","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_326","Emballages (non récupérables)","326","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3261","Emballages perdus","3261","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3262","Emballages récupérables non identifiables","3262","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3263","Emballages à usage mixte","3263","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_331","Produits en cours","331","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3311","Produit en cours P1","3311","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3312","Produit en cours P2","3312","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3313","Produit en cours P3","3313","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_335","Travaux en cours","335","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3351","Travaux en cours – T1","3351","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3352","Travaux en cours – T2","3352","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3353","Travaux en cours – T3","3353","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_341","Etudes en cours","341","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3411","Etudes en cours – E1","3411","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3412","Etudes en cours – E2","3412","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3413","Etudes en cours – E3","3413","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_345","Prestations de services en cours","345","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3451","Prestations de services en cours – S1","3451","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3452","Prestations de services en cours – S2","3452","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3453","Prestations de services en cours – S3","3453","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_351","Produits intermédiaires","351","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3511","Produits intermédiaires (ou groupe) – PI 1","3511","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3512","Produits intermédiaires (ou groupe) – PI 2","3512","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_355","Produits finis","355","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3551","Produits finis (ou groupe) – PF 1","3551","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3552","Produits finis (ou groupe) – PF 2","3552","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3553","Produits finis (ou groupe) – PF 3","3553","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_358","Produits résiduels ou matières de récupération (déchets, rebuts)","358","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3581","Produits résiduels","3581","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3582","Matières de récupération (à recycler)","3582","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3583","Déchets et rebuts divers destinés à être cédés ou détruits","3583","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_361","Lot de bord et pièces d’accompagnement","361","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_362","Organes et accessoires démantelés","362","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_365","Pièces de rechanges récupérées sur matériels","365","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_368","Actifs non courants destinés à être cédés (réformes)","368","account.data_account_type_non_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_371","Matières premières en cours de réception","371","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_37178","Achats d'autres fournitures accessoires","37178","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3801","Achats de Marchandises (ou groupe) A","3801","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3802","Achats de Marchandises (ou groupe) B","3802","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3811","Achats de Matières premières","3811","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_38111","Matières (ou groupe) A","38111","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_38112","Matières (ou groupe) B","38112","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_38118","Autres matières premières","38118","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3817","Achats de Fournitures Accessoires","3817","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_38171","Achats de Fournitures A","38171","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_38172","Achats de Fournitures B","38172","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_382","Autres approvisionnements stockés","382","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3821","Achat de Matières consommables stockées","3821","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3822","Achat de Fournitures consommables stockées","3822","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3826","Achat d'Emballages non récupérables","3826","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3827","Achat de Fournitures consommables non stockées","3827","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_383","Frais Accessoires sur Achats (indirects) – incorporables","383","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_384","Achats sans paiements","384","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3841","Achats locaux","3841","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_3842","Achats à l'importation","3842","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_390","Pertes de valeur sur Stocks de marchandises","390","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_391","Pertes de valeur sur Matières premières et fournitures","391","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_392","Pertes de valeur sur Autres approvisionnements","392","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_393","Pertes de valeur sur En cours de production de biens","393","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_394","Pertes de valeur sur En cours de production de services","394","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_395","Pertes de valeur sur stocks de produits","395","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_397","Pertes de valeur sur Stocks à l'extérieur","397","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","False"
"pcg_400","Fournisseurs et comptes rattachés ","400","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"dz_pcg_pay","Fournisseurs de biens et services","401","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4013","Fournisseurs de stocks","4013","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40131","Fournisseurs de stocks : Nationaux – Publics","40131","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40132","Fournisseurs de stocks : Nationaux – Privés","40132","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40133","Fournisseurs de stocks : Etrangers","40133","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4016","Fournisseurs de services","4016","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40161","Fournisseurs de services : Nationaux – Publics","40161","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40162","Fournisseurs de services : Nationaux – Privés","40162","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40163","Fournisseurs de services : Etrangers","40163","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4017","Fournisseurs - Retenues de garantie","4017","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40171","Fournisseurs : Retenues de garantie – Publics","40171","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40172","Fournisseurs : Retenues de garantie – Privés","40172","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_40173","Fournisseurs : Retenues de garantie – Etrangers","40173","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_403","Fournisseurs - Effets à payer","403","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4041","Fournisseurs d'immobilisations : Nationaux – Publics","4041","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4042","Fournisseurs d'immobilisations : Nationaux – Privés","4042","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4043","Fournisseurs d'immobilisations : Etrangers","4043","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4047","Fournisseurs d'immobilisations - Retenues de garantie","4047","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_405","Fournisseurs d'immobilisations - Effets à payer","405","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4081","Fournisseurs de stocks nationaux : Factures non parvenues","4081","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4082","Fournisseurs de services – factures non parvenues","4082","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4083","Factures à recevoir des Fournisseurs d’immobilisations","4083","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4086","Factures à recevoir des Consultants, CAC et Experts","4086","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4088","Fournisseurs : Intérêts courus à payer","4088","account.data_account_type_payable","l10n_dz_pcg_chart_template","True"
"pcg_4091","Fournisseurs : Avances et acomptes sur commandes","4091","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4096","Fournisseurs : Créances pour emballages et matériels à rendre","4096","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4097","Fournisseurs à soldes débiteurs (à détailler par code Tiers)","4097","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_4098","Rabais, remises, ristournes à obtenir et autres avoirs non encore reçus","4098","account.data_account_type_current_assets","l10n_dz_pcg_chart_template","True"
"pcg_410","Clients et comptes rattachés ","410","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"dz_pcg_recv","Clients : Ventes de biens et services","411","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"dz_pcg_recv_pos","Clients : Ventes de biens et services (PoS)","412","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4114","Clients : Autres créances diverses","4114","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_4117","Clients : Retenues de garantie","4117","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_413","Clients - Effets à recevoir","413","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_416","Clients douteux ou litigieux","416","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
"pcg_417","Créances sur travaux ou prestations en cours","417","account.data_account_type_receivable","l10n_dz_pcg_chart_template","True"
